,number,forename,surname,dob,nationality,points,wins,avgMillisecondsLap,pitStop,lapOfPitStop,timeOfPitStop,MillisecondsOfPitStop,startingPos,finalPos,totalLaps,timeToFinish,millisecondsToFinish,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,year,raceNumber,name,date,time,status,location,country,lat,lng,alt
9219,44,Lewis,Hamilton,1985-01-07,British,69.0,2,85930.62121212122,3,37,15:57:46,26907,2,1,66,1:34:31.421,5671421,47,4,1:20.933,206.971,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9220,14,Fernando,Alonso,1981-07-29,Spanish,5.0,0,86912.56060606061,1,2,15:06:34,21452,13,8,66,+1:04.808,5673229,66,5,1:21.032,206.718,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9221,14,Fernando,Alonso,1981-07-29,Spanish,5.0,0,86912.56060606061,2,3,15:08:53,21621,13,8,66,+1:04.808,5673229,66,5,1:21.032,206.718,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9222,14,Fernando,Alonso,1981-07-29,Spanish,5.0,0,86912.56060606061,3,40,16:02:37,26442,13,8,66,+1:04.808,5673229,66,5,1:21.032,206.718,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9223,10,Pierre,Gasly,1996-02-07,French,7.0,0,87089.15151515152,1,2,15:06:24,21353,9,10,66,+1:16.463,5747884,65,11,1:22.014,204.243,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9224,10,Pierre,Gasly,1996-02-07,French,7.0,0,87089.15151515152,2,3,15:08:45,22319,9,10,66,+1:16.463,5747884,65,11,1:22.014,204.243,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9225,10,Pierre,Gasly,1996-02-07,French,7.0,0,87089.15151515152,3,24,15:40:23,26172,9,10,66,+1:16.463,5747884,65,11,1:22.014,204.243,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9226,11,Sergio,Pérez,1990-01-26,Mexican,22.0,0,86532.66666666667,1,2,15:06:18,21890,4,4,66,+39.735,5711156,55,2,1:20.643,207.715,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9227,11,Sergio,Pérez,1990-01-26,Mexican,22.0,0,86532.66666666667,2,3,15:08:39,22100,4,4,66,+39.735,5711156,55,2,1:20.643,207.715,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9228,11,Sergio,Pérez,1990-01-26,Mexican,22.0,0,86532.66666666667,3,51,16:17:18,26607,4,4,66,+39.735,5711156,55,2,1:20.643,207.715,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9229,3,Daniel,Ricciardo,1989-07-01,Australian,16.0,0,87072.57575757576,1,2,15:06:31,21965,16,9,66,+1:15.369,5746790,64,10,1:21.987,204.310,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9230,3,Daniel,Ricciardo,1989-07-01,Australian,16.0,0,87072.57575757576,2,3,15:08:51,22355,16,9,66,+1:15.369,5746790,64,10,1:21.987,204.310,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9231,3,Daniel,Ricciardo,1989-07-01,Australian,16.0,0,87072.57575757576,3,41,16:03:56,28639,16,9,66,+1:15.369,5746790,64,10,1:21.987,204.310,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9232,77,Valtteri,Bottas,1989-08-28,Finnish,32.0,0,86438.65151515152,1,2,15:06:11,21377,1,3,66,+33.530,5704951,65,1,1:19.865,209.738,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9233,77,Valtteri,Bottas,1989-08-28,Finnish,32.0,0,86438.65151515152,2,3,15:08:34,22072,1,3,66,+33.530,5704951,65,1,1:19.865,209.738,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9234,77,Valtteri,Bottas,1989-08-28,Finnish,32.0,0,86438.65151515152,3,36,15:56:27,26938,1,3,66,+33.530,5704951,65,1,1:19.865,209.738,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9235,77,Valtteri,Bottas,1989-08-28,Finnish,32.0,0,86438.65151515152,4,63,16:33:39,26573,1,3,66,+33.530,5704951,65,1,1:19.865,209.738,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9236,33,Max,Verstappen,1997-09-30,Dutch,61.0,1,86372.25757575757,1,2,15:06:14,22718,3,2,66,+29.148,5700569,62,3,1:20.695,207.581,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9237,33,Max,Verstappen,1997-09-30,Dutch,61.0,1,86372.25757575757,2,3,15:08:37,22104,3,2,66,+29.148,5700569,62,3,1:20.695,207.581,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9238,33,Max,Verstappen,1997-09-30,Dutch,61.0,1,86372.25757575757,3,35,15:55:06,26743,3,2,66,+29.148,5700569,62,3,1:20.695,207.581,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9239,33,Max,Verstappen,1997-09-30,Dutch,61.0,1,86372.25757575757,4,64,16:34:55,26319,3,2,66,+29.148,5700569,62,3,1:20.695,207.581,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9240,55,Carlos,Sainz,1994-09-01,Spanish,14.0,0,87126.90909090909,1,2,15:06:16,22029,5,11,66,+1:18.955,5750376,60,14,1:22.325,203.471,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9241,55,Carlos,Sainz,1994-09-01,Spanish,14.0,0,87126.90909090909,2,3,15:08:38,22244,5,11,66,+1:18.955,5750376,60,14,1:22.325,203.471,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9242,55,Carlos,Sainz,1994-09-01,Spanish,14.0,0,87126.90909090909,3,21,15:36:07,25892,5,11,66,+1:18.955,5750376,60,14,1:22.325,203.471,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9243,31,Esteban,Ocon,1996-09-17,French,8.0,0,86896.51515151515,1,2,15:06:21,21275,6,7,66,+1:03.749,5735170,34,8,1:21.886,204.562,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9244,31,Esteban,Ocon,1996-09-17,French,8.0,0,86896.51515151515,2,3,15:08:42,22240,6,7,66,+1:03.749,5735170,34,8,1:21.886,204.562,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9245,31,Esteban,Ocon,1996-09-17,French,8.0,0,86896.51515151515,3,22,15:37:35,27033,6,7,66,+1:03.749,5735170,34,8,1:21.886,204.562,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9246,16,Charles,Leclerc,1997-10-16,Monegasque,28.0,0,86775.78787878787,1,2,15:06:23,21323,8,6,66,+55.781,5727202,63,6,1:21.496,205.541,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9247,16,Charles,Leclerc,1997-10-16,Monegasque,28.0,0,86775.78787878787,2,3,15:08:43,22587,8,6,66,+55.781,5727202,63,6,1:21.496,205.541,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9248,16,Charles,Leclerc,1997-10-16,Monegasque,28.0,0,86775.78787878787,3,25,15:41:44,27082,8,6,66,+55.781,5727202,63,6,1:21.496,205.541,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9249,4,Lando,Norris,1999-11-13,British,37.0,0,86708.93939393939,1,2,15:06:19,21407,7,5,66,+51.369,5722790,55,7,1:21.696,205.038,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9250,4,Lando,Norris,1999-11-13,British,37.0,0,86708.93939393939,2,3,15:08:40,22551,7,5,66,+51.369,5722790,55,7,1:21.696,205.038,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9251,4,Lando,Norris,1999-11-13,British,37.0,0,86708.93939393939,3,22,15:37:29,26952,7,5,66,+51.369,5722790,55,7,1:21.696,205.038,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,Finished,Portimão,Portugal,37.227,-8.6267,108
9252,7,Kimi,Räikkönen,1979-10-17,Finnish,2.0,0,83489.38461538461,1,11,13:28:58,29061,16,11,65,\N,\N,60,15,1:21.058,206.652,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9253,5,Sebastian,Vettel,1987-07-03,German,18.0,0,83389.0923076923,1,27,13:51:14,26666,15,10,65,\N,\N,62,10,1:20.731,207.489,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9254,8,Romain,Grosjean,1986-04-17,French,2.0,0,84130.33846153846,1,26,13:50:03,26985,18,17,65,\N,\N,59,17,1:21.664,205.118,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9255,10,Pierre,Gasly,1996-02-07,French,63.0,1,83290.21538461538,1,28,13:52:25,27204,9,5,65,\N,\N,65,9,1:20.551,207.952,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9256,11,Sergio,Pérez,1990-01-26,Mexican,74.0,0,83336.7076923077,1,1,13:14:54,26177,5,7,65,\N,\N,49,11,1:20.802,207.306,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9257,11,Sergio,Pérez,1990-01-26,Mexican,74.0,0,83336.7076923077,2,45,14:15:49,26635,5,7,65,\N,\N,49,11,1:20.802,207.306,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9258,3,Daniel,Ricciardo,1989-07-01,Australian,80.0,0,83371.55384615385,1,14,13:33:08,26999,10,9,65,\N,\N,61,14,1:20.906,207.040,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9259,20,Kevin,Magnussen,1992-10-05,Danish,1.0,0,84167.30769230769,1,31,13:57:08,27300,19,16,65,\N,\N,63,16,1:21.460,205.632,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9260,55,Carlos,Sainz,1994-09-01,Spanish,59.0,0,83312.0,1,26,13:49:45,27299,7,6,65,\N,\N,65,6,1:20.268,208.685,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9261,31,Esteban,Ocon,1996-09-17,French,40.0,0,83360.87692307692,1,53,14:26:47,28535,11,8,65,\N,\N,61,12,1:20.859,207.160,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9262,99,Antonio,Giovinazzi,1993-12-14,Italian,3.0,0,84117.24615384615,1,28,13:52:49,26473,17,15,65,\N,\N,46,20,1:21.893,204.544,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9263,4,Lando,Norris,1999-11-13,British,65.0,0,83806.73846153847,1,18,13:38:42,34807,8,13,65,\N,\N,65,3,1:19.360,211.073,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9264,4,Lando,Norris,1999-11-13,British,65.0,0,83806.73846153847,2,43,14:13:48,27750,8,13,65,\N,\N,65,3,1:19.360,211.073,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9265,63,George,Russell,1998-02-15,British,0.0,0,83923.7076923077,1,36,14:03:48,32991,14,14,65,\N,\N,62,13,1:20.882,207.101,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9266,23,Alexander,Albon,1996-03-23,Thai,64.0,0,83585.36923076923,1,19,13:40:09,26287,6,12,65,\N,\N,61,5,1:19.890,209.673,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9267,23,Alexander,Albon,1996-03-23,Thai,64.0,0,83585.36923076923,2,46,14:17:42,25882,6,12,65,\N,\N,61,5,1:19.890,209.673,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9268,5,Sebastian,Vettel,1987-07-03,German,0.0,0,87378.9076923077,1,2,15:06:26,21398,10,13,65,\N,\N,60,15,1:22.416,203.246,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9269,5,Sebastian,Vettel,1987-07-03,German,0.0,0,87378.9076923077,2,3,15:08:48,21750,10,13,65,\N,\N,60,15,1:22.416,203.246,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9270,5,Sebastian,Vettel,1987-07-03,German,0.0,0,87378.9076923077,3,22,15:37:40,26620,10,13,65,\N,\N,60,15,1:22.416,203.246,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9271,18,Lance,Stroll,1998-10-29,Canadian,5.0,0,87389.76923076923,1,2,15:06:37,22264,17,14,65,\N,\N,59,9,1:21.970,204.352,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9272,18,Lance,Stroll,1998-10-29,Canadian,5.0,0,87389.76923076923,2,3,15:08:57,22176,17,14,65,\N,\N,59,9,1:21.970,204.352,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9273,18,Lance,Stroll,1998-10-29,Canadian,5.0,0,87389.76923076923,3,39,16:01:22,26027,17,14,65,\N,\N,59,9,1:21.970,204.352,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9274,99,Antonio,Giovinazzi,1993-12-14,Italian,0.0,0,87297.89230769231,1,2,15:06:29,22485,12,12,65,\N,\N,60,13,1:22.167,203.862,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9275,99,Antonio,Giovinazzi,1993-12-14,Italian,0.0,0,87297.89230769231,2,3,15:08:50,22669,12,12,65,\N,\N,60,13,1:22.167,203.862,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9276,99,Antonio,Giovinazzi,1993-12-14,Italian,0.0,0,87297.89230769231,3,22,15:37:41,26729,12,12,65,\N,\N,60,13,1:22.167,203.862,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9277,63,George,Russell,1998-02-15,British,0.0,0,88297.9076923077,1,2,15:06:27,23532,11,16,65,\N,\N,60,16,1:22.654,202.661,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9278,63,George,Russell,1998-02-15,British,0.0,0,88297.9076923077,2,3,15:08:48,22755,11,16,65,\N,\N,60,16,1:22.654,202.661,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9279,63,George,Russell,1998-02-15,British,0.0,0,88297.9076923077,3,28,15:46:30,26843,11,16,65,\N,\N,60,16,1:22.654,202.661,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9280,22,Yuki,Tsunoda,2000-05-11,Japanese,2.0,0,87639.03076923077,1,2,15:06:36,22266,14,15,65,\N,\N,61,12,1:22.058,204.133,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9281,22,Yuki,Tsunoda,2000-05-11,Japanese,2.0,0,87639.03076923077,2,3,15:08:55,22542,14,15,65,\N,\N,61,12,1:22.058,204.133,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9282,22,Yuki,Tsunoda,2000-05-11,Japanese,2.0,0,87639.03076923077,3,21,15:36:23,26202,14,15,65,\N,\N,61,12,1:22.058,204.133,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+1 Lap,Portimão,Portugal,37.227,-8.6267,108
9283,26,Daniil,Kvyat,1994-04-26,Russian,14.0,0,84815.140625,1,25,13:48:37,27211,13,19,64,\N,\N,59,8,1:20.449,208.216,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9284,26,Daniil,Kvyat,1994-04-26,Russian,14.0,0,84815.140625,2,55,14:30:36,32943,13,19,64,\N,\N,59,8,1:20.449,208.216,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9285,6,Nicholas,Latifi,1995-06-29,Canadian,0.0,0,84391.84375,1,24,13:47:22,26739,20,18,64,\N,\N,53,19,1:21.859,204.629,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9286,6,Nicholas,Latifi,1995-06-29,Canadian,0.0,0,88780.0,1,2,15:06:39,21970,18,18,64,\N,\N,60,18,1:23.155,201.440,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9287,6,Nicholas,Latifi,1995-06-29,Canadian,0.0,0,88780.0,2,3,15:08:58,21730,18,18,64,\N,\N,60,18,1:23.155,201.440,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9288,6,Nicholas,Latifi,1995-06-29,Canadian,0.0,0,88780.0,3,24,15:40:50,26595,18,18,64,\N,\N,60,18,1:23.155,201.440,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9289,9,Nikita,Mazepin,1999-03-02,Russian,0.0,0,89708.65625,1,2,15:06:42,21372,20,19,64,\N,\N,64,19,1:23.641,200.270,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9290,9,Nikita,Mazepin,1999-03-02,Russian,0.0,0,89708.65625,2,3,15:09:01,21404,20,19,64,\N,\N,64,19,1:23.641,200.270,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9291,9,Nikita,Mazepin,1999-03-02,Russian,0.0,0,89708.65625,3,31,15:50:54,27186,20,19,64,\N,\N,64,19,1:23.641,200.270,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9292,9,Nikita,Mazepin,1999-03-02,Russian,0.0,0,89708.65625,4,43,16:08:31,26984,20,19,64,\N,\N,64,19,1:23.641,200.270,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9293,47,Mick,Schumacher,1999-03-22,German,0.0,0,88732.046875,1,2,15:06:40,22019,19,17,64,\N,\N,61,17,1:22.755,202.414,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9294,47,Mick,Schumacher,1999-03-22,German,0.0,0,88732.046875,2,3,15:09:00,21454,19,17,64,\N,\N,61,17,1:22.755,202.414,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9295,47,Mick,Schumacher,1999-03-22,German,0.0,0,88732.046875,3,32,15:52:09,27245,19,17,64,\N,\N,61,17,1:22.755,202.414,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00,+2 Laps,Portimão,Portugal,37.227,-8.6267,108
9296,18,Lance,Stroll,1998-10-29,Canadian,57.0,0,85382.25490196078,1,18,13:38:52,36314,12,20,51,\N,\N,45,18,1:21.694,205.043,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,Collision damage,Portimão,Portugal,37.227,-8.6267,108
9297,18,Lance,Stroll,1998-10-29,Canadian,57.0,0,85382.25490196078,2,34,14:01:48,37483,12,20,51,\N,\N,45,18,1:21.694,205.043,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00,Collision damage,Portimão,Portugal,37.227,-8.6267,108
9298,44,Lewis,Hamilton,1985-01-07,British,282.0,9,84324.28571428571,1,30,13:52:53,30382,2,1,63,1:28:32.430,5312430,63,1,1:15.484,234.121,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9299,44,Lewis,Hamilton,1985-01-07,British,282.0,9,84324.28571428571,2,52,14:22:55,30925,2,1,63,1:28:32.430,5312430,63,1,1:15.484,234.121,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9300,7,Kimi,Räikkönen,1979-10-17,Finnish,4.0,0,84677.04761904762,1,48,14:17:39,29863,18,9,63,+22.224,5334654,63,10,1:18.088,226.313,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9301,5,Sebastian,Vettel,1987-07-03,German,18.0,0,84775.92063492064,1,39,14:05:39,40497,14,12,63,+28.453,5340883,44,7,1:17.767,227.248,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9302,5,Sebastian,Vettel,1987-07-03,German,18.0,0,84775.92063492064,2,51,14:22:57,29934,14,12,63,+28.453,5340883,44,7,1:17.767,227.248,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9303,8,Romain,Grosjean,1986-04-17,French,2.0,0,84767.69841269842,1,9,13:25:41,30422,16,14,63,+32.935,5345365,45,17,1:18.822,224.206,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9304,8,Romain,Grosjean,1986-04-17,French,2.0,0,84767.69841269842,2,50,14:21:06,31199,16,14,63,+32.935,5345365,45,17,1:18.822,224.206,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9305,11,Sergio,Pérez,1990-01-26,Mexican,82.0,0,84636.22222222222,1,27,13:49:28,29985,11,6,63,+19.652,5332082,49,9,1:18.084,226.325,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9306,11,Sergio,Pérez,1990-01-26,Mexican,82.0,0,84636.22222222222,2,51,14:21:54,30555,11,6,63,+19.652,5332082,49,9,1:18.084,226.325,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9307,3,Daniel,Ricciardo,1989-07-01,Australian,95.0,0,84551.58730158731,1,14,13:32:09,30204,5,3,63,+14.320,5326750,62,4,1:17.552,227.878,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9308,77,Valtteri,Bottas,1989-08-28,Finnish,197.0,2,84416.07936507936,1,19,13:38:22,29600,1,2,63,+5.783,5318213,63,2,1:15.902,232.831,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9309,77,Valtteri,Bottas,1989-08-28,Finnish,197.0,2,84416.07936507936,2,51,14:21:18,30129,1,2,63,+5.783,5318213,63,2,1:15.902,232.831,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9310,26,Daniil,Kvyat,1994-04-26,Russian,26.0,0,84564.61904761905,1,14,13:32:12,30277,8,4,63,+15.141,5327571,62,6,1:17.666,227.543,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9311,26,Daniil,Kvyat,1994-04-26,Russian,26.0,0,84564.61904761905,2,51,14:22:09,29809,8,4,63,+15.141,5327571,62,6,1:17.666,227.543,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9312,55,Carlos,Sainz,1994-09-01,Spanish,65.0,0,84645.39682539682,1,17,13:36:15,29950,10,7,63,+20.230,5332660,62,11,1:18.118,226.226,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9313,55,Carlos,Sainz,1994-09-01,Spanish,65.0,0,84645.39682539682,2,51,14:22:11,30614,10,7,63,+20.230,5332660,62,11,1:18.118,226.226,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9314,18,Lance,Stroll,1998-10-29,Canadian,57.0,0,84787.19047619047,1,1,13:14:49,36189,15,13,63,+29.163,5341593,46,13,1:18.360,225.528,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9315,18,Lance,Stroll,1998-10-29,Canadian,57.0,0,84787.19047619047,2,29,13:53:03,30566,15,13,63,+29.163,5341593,46,13,1:18.360,225.528,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9316,18,Lance,Stroll,1998-10-29,Canadian,57.0,0,84787.19047619047,3,52,14:25:09,36630,15,13,63,+29.163,5341593,46,13,1:18.360,225.528,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9317,99,Antonio,Giovinazzi,1993-12-14,Italian,4.0,0,84743.30158730158,1,10,13:27:00,29745,20,10,63,+26.398,5338828,61,15,1:18.794,224.286,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
9318,16,Charles,Leclerc,1997-10-16,Monegasque,85.0,0,84627.63492063493,1,13,13:30:49,30243,7,5,63,+19.111,5331541,62,12,1:18.173,226.067,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00,Finished,Imola,Italy,44.3439,11.7167,37
